Time_stamp,fault_status_word_1,fault_status_word_2,fault_status_word_3,fault_status_word_4,mcu_0_fault_status,mcu_1_fault_status,mcu_2_fault_status,mcu_3_fault_status,operational_time,operational_state,dynamic_response,min_propulsion_batt_soc,aux_batt_soc,inertial_x_acc_g,inertial_y_acc_g,inertial_x_rate_rps,inertial_y_rate_rps,inertial_z_rate_rps,pse_pitch_deg,pse_pitch_rate_dps,pse_roll_deg,pse_roll_rate_dps,pse_yaw_rate_dps,pse_data_is_valid,yaw_rate_limit_rps,vel_limit_mps,linear_accel_mps2,linear_vel_mps,differential_wheel_vel_rps,right_front_vel_mps,left_front_vel_mps,right_rear_vel_mps,left_rear_vel_mps,right_front_pos_m,left_front_pos_m,right_rear_pos_m,left_rear_pos_m,linear_pos_m,right_front_current_A0pk,left_front_current_A0pk,right_rear_current_A0pk,left_rear_current_A0pk,max_motor_current_A0pk,right_front_current_limit_A0pk,left_front_current_limit_A0pk,right_rear_current_limit_A0pk,left_rear_current_limit_A0pk,min_motor_current_limit_A0pk,front_base_batt_1_soc,front_base_batt_2_soc,rear_base_batt_1_soc,rear_base_batt_2_soc,front_base_batt_1_temp_degC,front_base_batt_2_temp_degC,rear_base_batt_1_temp_degC,rear_base_batt_2_temp_degC,vel_target_mps,yaw_rate_target_rps,angle_target_deg,aux_batt_voltage_V,aux_batt_current_A,aux_batt_temp_degC,abb_system_status,aux_batt_status,aux_batt_faults,7p2V_battery_voltage,ccu_sp_sw_build_id,ccu_uip_sw_build_id,mcu_0_inst_power_W,mcu_1_inst_power_W,mcu_2_inst_power_W,mcu_3_inst_power_W,mcu_0_total_energy_Wh,mcu_1_total_energy_Wh,mcu_2_total_energy_Wh,mcu_3_total_energy_Wh,fram_vel_limit_mps,fram_accel_limit_mps2,fram_decel_limit_mps2,fram_dtz_decel_limit_mps2,fram_coastdown_decel_mps2,fram_yaw_rate_limit_rps,fram_yaw_accel_limit_rps2,fram_tire_diameter_m,fram_wheelbase_length_m,fram_wheel_track_width_m,fram_transmission_ratio,fram_config_bitmap,fram_eth_ip_address,fram_eth_port_number,fram_eth_subnet_mask,fram_eth_gateway,user_feedback_bitmap_1,user_feedback_bitmap_2,user_feedback_bitmap_3,user_feedback_bitmap_4,
8.89599990845,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6991.99,4,0x00000000,72.266,36.863,-0.001,0.011,-0.009,-0.03,0.0,0.637,0.064,-0.051,-1.32,0.22,0x00000003,1.0,1.0,0.039,0.001,0.002,0.004,0.002,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,-5.315,4.743,0.0,0.0,-5.315,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,24.441,57.108,0.0,0.0,7.707,25.197,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
8.94599986076,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.04,4,0x00000000,72.266,36.863,-0.001,0.01,-0.021,-0.013,0.036,0.645,-0.273,-0.046,0.405,0.213,0x00000003,1.0,1.0,-0.021,0.001,0.001,-0.001,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.0,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,7.487,20.829,0.0,0.0,7.707,25.197,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
8.9960000515,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.09,4,0x00000000,72.266,36.863,-0.0,0.011,-0.019,-0.026,0.012,0.643,-0.157,-0.049,-0.587,0.564,0x00000003,1.0,1.0,-0.015,0.0,0.001,-0.001,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.114,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,4.948,14.512,0.0,0.0,7.707,25.198,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.04600000381,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.14,4,0x00000000,72.266,36.863,-0.0,0.011,-0.025,-0.043,0.03,0.626,-0.227,-0.037,-0.557,-1.179,0x00000003,1.0,1.0,0.02,-0.0,0.002,0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,-1.755,2.581,0.0,0.0,2.581,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,23.478,30.451,0.0,0.0,7.707,25.198,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.10599994659,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.2,4,0x00000000,72.266,36.863,0.0,0.01,-0.012,-0.043,0.024,0.615,-0.104,-0.01,1.62,1.252,0x00000003,1.0,1.0,0.018,-0.001,0.004,-0.002,0.003,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,-4.628,5.506,0.0,0.0,5.506,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,21.327,46.928,0.0,0.0,7.707,25.199,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.15599989891,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.25,4,0x00000000,72.266,36.863,0.0,0.011,-0.016,-0.017,0.006,0.626,0.145,0.015,0.681,-1.531,0x00000003,1.0,1.0,0.01,-0.0,0.004,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.356,0.216,0.0,0.0,0.356,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,8.886,23.424,0.0,0.0,7.708,25.199,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.20599985123,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.3,4,0x00000000,72.266,36.863,0.001,0.011,-0.012,-0.026,-0.012,0.624,-0.521,0.006,-0.112,1.601,0x00000003,1.0,1.0,-0.004,0.0,0.003,-0.001,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.534,0.331,0.0,0.0,0.534,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,6.171,17.99,0.0,0.0,7.708,25.199,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.25600004196,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.35,4,0x00000000,72.266,36.863,-0.001,0.011,-0.011,-0.047,0.006,0.618,-0.18,0.017,-0.347,0.906,0x00000003,1.0,1.0,0.006,0.0,0.003,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.445,0.216,0.0,0.0,0.445,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,7.713,15.125,0.0,0.0,7.708,25.199,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.30599999428,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.4,4,0x00000000,72.266,36.863,-0.0,0.011,-0.016,-0.047,0.012,0.625,0.167,0.005,-0.064,-1.183,0x00000003,1.0,1.0,-0.001,-0.0,0.002,-0.0,-0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.254,0.114,0.0,0.0,0.254,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,8.111,18.653,0.0,0.0,7.708,25.2,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.35599994659,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.45,4,0x00000000,72.266,36.863,-0.001,0.012,-0.017,-0.026,-0.0,0.637,0.262,-0.011,0.159,0.211,0x00000003,1.0,1.0,0.001,0.0,0.002,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.47,0.216,0.0,0.0,0.47,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,5.209,17.868,0.0,0.0,7.708,25.2,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.40599989891,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.5,4,0x00000000,72.266,36.863,0.0,0.01,-0.019,-0.034,-0.012,0.642,0.211,-0.006,-0.075,-0.483,0x00000003,1.0,1.0,-0.003,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.229,0.025,0.0,0.0,0.229,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,8.989,20.446,0.0,0.0,7.708,25.2,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.45599985123,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.55,4,0x00000000,72.266,36.863,-0.0,0.011,-0.023,-0.043,0.036,0.637,0.479,-0.012,-0.574,-0.132,0x00000003,1.0,1.0,-0.003,-0.0,0.002,-0.001,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.14,-0.102,0.0,0.0,0.14,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,6.682,12.154,0.0,0.0,7.708,25.2,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.50600004196,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.6,4,0x00000000,72.266,36.863,0.0,0.01,-0.009,-0.021,-0.012,0.634,-0.28,-0.008,-0.594,0.908,0x00000003,1.0,1.0,0.004,0.0,0.002,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.445,0.331,0.0,0.0,0.445,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,7.559,16.184,0.0,0.0,7.708,25.201,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.5569999218,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.65,4,0x00000000,72.266,36.863,-0.0,0.011,-0.022,-0.034,-0.012,0.636,0.286,0.013,0.423,-0.834,0x00000003,1.0,1.0,-0.003,-0.0,0.002,-0.001,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.42,0.331,0.0,0.0,0.42,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,8.631,17.45,0.0,0.0,7.708,25.201,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.60699987411,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.7,4,0x00000000,72.266,36.863,-0.001,0.011,-0.012,-0.022,0.012,0.635,0.064,0.01,0.159,0.212,0x00000003,1.0,1.0,0.001,0.0,0.002,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.559,0.331,0.0,0.0,0.559,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,4.745,19.109,0.0,0.0,7.708,25.201,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.66700005531,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.76,4,0x00000000,72.266,36.863,-0.001,0.011,-0.024,-0.017,0.03,0.626,-1.064,0.021,-0.583,0.207,0x00000003,1.0,1.0,-0.005,0.0,0.002,-0.001,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.254,0.114,0.0,0.0,0.254,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,5.915,20.615,0.0,0.0,7.709,25.201,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.71700000763,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.81,4,0x00000000,72.266,36.863,-0.0,0.011,-0.023,-0.017,-0.006,0.61,-0.232,0.023,-0.089,0.209,0x00000003,1.0,1.0,0.001,0.0,0.002,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.229,0.025,0.0,0.0,0.229,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,8.271,17.642,0.0,0.0,7.709,25.202,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.76699995995,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.86,4,0x00000000,72.266,36.863,-0.0,0.01,-0.018,-0.035,0.012,0.61,0.282,0.007,-1.068,-0.133,0x00000003,1.0,1.0,0.002,0.0,0.002,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.229,0.114,0.0,0.0,0.229,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,7.396,18.096,0.0,0.0,7.709,25.202,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.81699991226,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.91,4,0x00000000,72.266,36.863,-0.0,0.011,-0.024,-0.043,0.018,0.603,-0.08,0.019,0.404,0.209,0x00000003,1.0,1.0,-0.004,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.013,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,4.359,15.192,0.0,0.0,7.709,25.202,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.86699986458,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6992.96,4,0x00000000,72.266,36.863,0.0,0.01,-0.013,-0.022,-0.0,0.593,-0.428,-0.014,0.404,0.207,0x00000003,1.0,1.0,0.004,0.0,0.001,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.114,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,6.86,18.301,0.0,0.0,7.709,25.202,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.91700005531,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.01,4,0x00000000,72.266,36.863,-0.0,0.011,-0.008,-0.03,-0.012,0.593,0.086,-0.017,-0.575,-0.138,0x00000003,1.0,1.0,-0.008,0.0,0.001,-0.001,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.14,0.114,0.0,0.0,0.14,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,5.481,13.509,0.0,0.0,7.709,25.203,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
9.96700000763,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.06,4,0x00000000,72.266,36.863,-0.001,0.011,-0.012,-0.047,0.018,0.603,0.208,-0.03,-0.57,-0.484,0x00000003,1.0,1.0,-0.001,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.102,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.453,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,6.511,13.529,0.0,0.0,7.709,25.203,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
10.0169999599,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.11,4,0x00000000,72.266,36.863,-0.0,0.01,-0.005,-0.013,0.0,0.603,0.144,-0.03,0.668,-0.837,0x00000003,1.0,1.0,-0.001,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.14,0.013,0.0,0.0,0.14,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.445,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,2.247,17.918,0.0,0.0,7.709,25.203,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
10.0669999123,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.16,4,0x00000000,72.266,36.863,-0.0,0.01,-0.011,-0.026,0.012,0.6,-0.178,-0.019,0.158,0.207,0x00000003,1.0,1.0,-0.003,0.0,0.002,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.114,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.445,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,5.05,18.108,0.0,0.0,7.709,25.203,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
10.1169998646,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.21,4,0x00000000,72.266,36.863,-0.001,0.01,-0.017,-0.03,-0.0,0.602,0.48,-0.029,-0.082,-0.137,0x00000003,1.0,1.0,0.006,0.0,0.001,-0.0,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.127,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.445,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,6.523,16.867,0.0,0.0,7.709,25.204,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
10.1679999828,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.26,4,0x00000000,72.266,36.863,-0.0,0.01,-0.022,-0.039,0.024,0.605,0.266,-0.039,0.181,-1.183,0x00000003,1.0,1.0,-0.002,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.153,0.013,0.0,0.0,0.153,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.445,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,7.065,18.728,0.0,0.0,7.709,25.204,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
10.2279999256,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,6993.32,4,0x00000000,72.266,36.863,-0.001,0.011,-0.003,-0.034,0.0,0.607,0.062,-0.039,-0.827,0.21,0x00000003,1.0,1.0,-0.001,0.0,0.001,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0,0.14,0.013,0.0,0.0,0.14,34.991,34.991,0.0,0.0,0.0,72.266,76.953,0.0,0.0,25.875,26.375,0.0,0.0,0.0,0.0,90.0,74.445,0.156,28.438,0x00000000,0x00000000,0x00000000,0.0,1240,1278,9.227,15.221,0.0,0.0,7.71,25.204,0.0,0.0,1.0,0.981,0.981,0.981,0.196,1.0,1.0,0.462,0.584,0.57,24.267,0x00000101,192.168.0.40,8080,255.255.255.0,192.168.0.1,0xFFFFFFFF,0xFFFFFFFF,0xFFFFFFFF,0x00000000,
